SE PSI DELTA
AOI	 75.7
SE 547.297	3.83009		0.993641
SE 548.932	3.64871		0.956758
SE 550.583	3.44229		0.918753
SE 552.25	3.21784		0.877445
SE 553.934	2.98971		0.835862
SE 555.634	2.73524		0.788919
SE 557.351	2.54317		0.754279
SE 559.085	2.34878		0.722359
SE 560.837	2.18845		0.697121
SE 562.607	2.04618		0.675818
SE 564.395	1.90729		0.654965
SE 566.201	1.79266		0.639669
SE 568.026	1.69085		0.628954
SE 569.87	1.59639		0.616104
SE 571.733	1.52046		0.610253
SE 573.617	1.44976		0.604464
SE 575.52	1.38206		0.598919
SE 577.444	1.32223		0.593425
SE 579.389	1.26958		0.59067
SE 581.355	1.2189		0.589207
SE 583.342	1.17846		0.587405
SE 585.352	1.13733		0.587238
SE 587.385	1.10151		0.586839
SE 589.44	1.06645		0.584221
SE 591.518	1.0337		0.583889
SE 593.621	1.00606		0.582722
SE 595.747	0.977652	0.58403
SE 597.898	0.953246	0.584125
SE 600.075	0.927858	0.583902
SE 602.277	0.907294	0.58269
SE 604.506	0.885505	0.583513
SE 606.761	0.865214	0.581066
SE 609.044	0.846116	0.580246
SE 611.355	0.827749	0.579468
SE 613.694	0.810603	0.578088
SE 616.062	0.794537	0.577707
SE 618.46	0.777998	0.576165
SE 620.888	0.762129	0.572818
SE 623.347	0.747381	0.572172
SE 625.838	0.7333		0.569371
SE 628.361	0.719841	0.567149
SE 630.918	0.705759	0.56362
SE 633.508	0.691178	0.560298
SE 636.133	0.678155	0.556389
SE 638.793	0.665561	0.552818
SE 641.489	0.652605	0.549766
SE 644.222	0.639618	0.545887
SE 646.993	0.627609	0.541466
SE 649.803	0.615352	0.537364
SE 652.653	0.601821	0.532306
SE 655.543	0.590838	0.526718
SE 658.475	0.577743	0.521231
SE 661.45	0.56583		0.513633
SE 664.468	0.552935	0.51103
SE 667.531	0.540417	0.503586
SE 670.641	0.527808	0.497368
SE 673.797	0.51566		0.490626
SE 677.002	0.502253	0.482813
SE 680.256	0.489835	0.475979
SE 683.561	0.477323	0.468787
SE 686.919	0.464068	0.460424
SE 690.33	0.450176	0.452525
SE 693.797	0.437234	0.444272
SE 697.32	0.423424	0.437456
SE 700.902	0.409343	0.427336
SE 704.543	0.395418	0.418418
SE 708.247	0.381548	0.410287
SE 712.013	0.366877	0.401898
SE 715.845	0.352441	0.392551
SE 719.745	0.336097	0.384176
SE 723.713	0.322048	0.375345
SE 727.753	0.305694	0.365659
SE 731.866	0.291006	0.358244
SE 736.056	0.275		0.349523
SE 740.323	0.258782	0.343288
SE 744.672	0.240983	0.332428
SE 749.104	0.225042	0.331881
SE 753.622	0.209373	0.324633
SE 758.229	0.192043	0.323745
SE 762.928	0.174591	0.324509
SE 767.722	0.157253	0.328872
SE 772.614	0.143612	0.349494
SE 777.609	0.123744	0.336453
