STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.182792005 0.01
uR 354.269018 0.0 0.180449719 0.01
uR 357.561463 0.0 0.17470331 0.01
uR 360.853576 0.0 0.170612117 0.01
uR 364.145357 0.0 0.165146783 0.01
uR 367.436805 0.0 0.163366646 0.01
uR 370.72792 0.0 0.165708932 0.01
uR 374.018704 0.0 0.166333542 0.01
uR 377.309154 0.0 0.169862586 0.01
uR 380.599273 0.0 0.176920675 0.01
uR 383.889059 0.0 0.185852592 0.01
uR 387.178512 0.0 0.192473454 0.01
uR 390.467634 0.0 0.202998126 0.01
uR 393.756422 0.0 0.21236727 0.01
uR 397.044879 0.0 0.222579638 0.01
uR 400.333003 0.0 0.234166146 0.01
uR 403.620794 0.0 0.246283573 0.01
uR 406.908253 0.0 0.256089944 0.01
uR 410.19538 0.0 0.265708932 0.01
uR 413.482174 0.0 0.272361024 0.01
uR 416.768636 0.0 0.279356652 0.01
uR 420.054765 0.0 0.284134916 0.01
uR 423.340563 0.0 0.288569644 0.01
uR 426.626027 0.0 0.290724547 0.01
uR 429.911159 0.0 0.291911305 0.01
uR 433.195959 0.0 0.292098688 0.01
uR 436.480426 0.0 0.291973766 0.01
uR 439.764561 0.0 0.289725172 0.01
uR 443.048364 0.0 0.287851343 0.01
uR 446.331834 0.0 0.284509681 0.01
uR 449.614972 0.0 0.28179263 0.01
uR 452.897777 0.0 0.27857589 0.01
uR 456.18025 0.0 0.274890693 0.01
uR 459.46239 0.0 0.271830106 0.01
uR 462.744198 0.0 0.269175515 0.01
uR 466.025674 0.0 0.267270456 0.01
uR 469.306817 0.0 0.266083698 0.01
uR 472.587628 0.0 0.265302936 0.01
uR 475.868106 0.0 0.265396627 0.01
uR 479.148252 0.0 0.266583385 0.01
uR 482.428066 0.0 0.268519675 0.01
uR 485.707547 0.0 0.270924422 0.01
uR 488.986696 0.0 0.275827608 0.01
uR 492.265512 0.0 0.280449719 0.01
uR 495.543996 0.0 0.286164897 0.01
uR 498.822147 0.0 0.291973766 0.01
uR 502.099966 0.0 0.29871955 0.01
uR 505.377453 0.0 0.304965646 0.01
uR 508.654607 0.0 0.312710806 0.01
uR 511.931429 0.0 0.319113054 0.01
uR 515.207918 0.0 0.327139288 0.01
uR 518.484075 0.0 0.333229232 0.01
uR 521.7599 0.0 0.340349781 0.01
uR 525.035392 0.0 0.34547158 0.01
uR 528.310551 0.0 0.351686446 0.01
uR 531.585379 0.0 0.357214241 0.01
uR 534.859874 0.0 0.36171143 0.01
uR 538.134036 0.0 0.366302311 0.01
uR 541.407866 0.0 0.371392879 0.01
uR 544.681364 0.0 0.374578389 0.01
uR 547.954529 0.0 0.378263585 0.01
uR 551.227362 0.0 0.380074953 0.01
uR 554.499862 0.0 0.383572767 0.01
uR 557.77203 0.0 0.383822611 0.01
uR 561.043866 0.0 0.385321674 0.01
uR 564.315369 0.0 0.386196127 0.01
uR 567.58654 0.0 0.386789507 0.01
uR 570.857378 0.0 0.386289819 0.01
uR 574.127884 0.0 0.385665209 0.01
uR 577.398057 0.0 0.385321674 0.01
uR 580.667898 0.0 0.384072455 0.01
uR 583.937407 0.0 0.383885072 0.01
uR 587.206583 0.0 0.382885696 0.01
uR 590.475427 0.0 0.37985634 0.01
uR 593.743938 0.0 0.378419738 0.01
uR 597.012117 0.0 0.376858214 0.01
uR 600.279964 0.0 0.375484072 0.01
uR 603.547478 0.0 0.372236102 0.01
uR 606.81466 0.0 0.369987508 0.01
uR 610.081509 0.0 0.367270456 0.01
uR 613.348026 0.0 0.364803248 0.01
uR 616.61421 0.0 0.363148032 0.01
uR 619.880062 0.0 0.359837601 0.01
uR 623.145582 0.0 0.356995628 0.01
uR 626.410769 0.0 0.355277951 0.01
uR 629.675624 0.0 0.351780137 0.01
uR 632.940147 0.0 0.348782011 0.01
uR 636.204337 0.0 0.347345409 0.01
uR 639.468194 0.0 0.345815116 0.01
uR 642.731719 0.0 0.343129294 0.01
uR 645.994912 0.0 0.342379763 0.01
uR 649.257772 0.0 0.341349157 0.01
uR 652.5203 0.0 0.340099938 0.01
uR 655.782496 0.0 0.339662711 0.01
uR 659.044359 0.0 0.339256715 0.01
uR 662.305889 0.0 0.340131168 0.01
uR 665.567088 0.0 0.339943785 0.01
uR 668.827954 0.0 0.339475328 0.01
uR 672.088487 0.0 0.340693317 0.01
uR 675.348688 0.0 0.341255465 0.01
uR 678.608556 0.0 0.34153654 0.01
uR 681.868093 0.0 0.343285447 0.01
uR 685.127296 0.0 0.343941287 0.01
uR 688.386168 0.0 0.346408495 0.01
uR 691.644707 0.0 0.347282948 0.01
uR 694.902913 0.0 0.348407245 0.01
uR 698.160787 0.0 0.350530918 0.01
uR 701.418329 0.0 0.352966896 0.01
uR 704.675538 0.0 0.353778888 0.01
uR 707.932415 0.0 0.355683948 0.01
uR 711.188959 0.0 0.356808245 0.01
uR 714.445171 0.0 0.359275453 0.01
uR 717.701051 0.0 0.36171143 0.01
uR 720.956598 0.0 0.363897564 0.01
uR 724.211813 0.0 0.365115553 0.01
uR 727.466695 0.0 0.367301686 0.01
uR 730.721245 0.0 0.369612742 0.01
uR 733.975463 0.0 0.37207995 0.01
uR 737.229348 0.0 0.373016864 0.01
uR 740.4829 0.0 0.375078076 0.01
uR 743.736121 0.0 0.376764522 0.01
uR 746.989009 0.0 0.378763273 0.01
uR 750.241564 0.0 0.379700187 0.01
uR 753.493787 0.0 0.382542161 0.01
uR 756.745678 0.0 0.382916927 0.01
uR 759.997236 0.0 0.386039975 0.01
uR 763.248462 0.0 0.387445347 0.01
uR 766.499355 0.0 0.388725796 0.01
uR 769.749916 0.0 0.388819488 0.01
uR 773.000144 0.0 0.39028732 0.01
uR 776.25004 0.0 0.391255465 0.01
uR 779.499604 0.0 0.39091193 0.01
uR 782.748835 0.0 0.392692067 0.01
uR 785.997734 0.0 0.392723298 0.01
uR 789.246301 0.0 0.392941911 0.01
uR 792.494535 0.0 0.393379138 0.01
uR 795.742436 0.0 0.392941911 0.01
uR 798.990006 0.0 0.393691443 0.01
uR 802.237242 0.0 0.393129294 0.01
uR 805.484147 0.0 0.394440974 0.01
uR 808.730719 0.0 0.393691443 0.01
uR 811.976958 0.0 0.39284822 0.01
uR 815.222865 0.0 0.3941599 0.01
uR 818.46844 0.0 0.393098064 0.01
uR 821.713682 0.0 0.392535915 0.01
uR 824.958592 0.0 0.391099313 0.01
uR 828.20317 0.0 0.390974391 0.01
uR 831.447415 0.0 0.389662711 0.01
uR 834.691327 0.0 0.390099938 0.01
uR 837.934907 0.0 0.38828857 0.01
uR 841.178155 0.0 0.385915053 0.01
uR 844.42107 0.0 0.387226733 0.01
uR 847.663653 0.0 0.384291068 0.01
uR 850.905904 0.0 0.384166146 0.01
uR 854.147822 0.0 0.382729544 0.01
uR 857.389408 0.0 0.381011868 0.01
uR 860.630661 0.0 0.37923173 0.01
uR 863.871582 0.0 0.378107433 0.01
uR 867.11217 0.0 0.377795128 0.01
uR 870.352426 0.0 0.374578389 0.01
uR 873.59235 0.0 0.373860087 0.01
uR 876.831941 0.0 0.371892567 0.01
uR 880.0712 0.0 0.372454716 0.01
uR 883.310126 0.0 0.369206746 0.01
uR 886.54872 0.0 0.367207995 0.01
uR 889.786982 0.0 0.364241099 0.01
uR 893.024911 0.0 0.363772642 0.01
uR 896.262508 0.0 0.363741412 0.01
uR 899.499772 0.0 0.360805746 0.01
uR 902.736704 0.0 0.35908807 0.01
uR 905.973303 0.0 0.355465334 0.01
uR 909.209571 0.0 0.354059963 0.01
uR 912.445505 0.0 0.352998126 0.01
uR 915.681107 0.0 0.351374141 0.01
uR 918.916377 0.0 0.348750781 0.01
uR 922.151315 0.0 0.348344785 0.01
uR 925.38592 0.0 0.344378513 0.01
uR 928.620192 0.0 0.345596502 0.01
uR 931.854132 0.0 0.343035603 0.01
uR 935.08774 0.0 0.338819488 0.01
uR 938.321015 0.0 0.336664585 0.01
uR 941.553958 0.0 0.336539663 0.01
uR 944.786569 0.0 0.330480949 0.01
uR 948.018847 0.0 0.333510306 0.01
