STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.158682074 0.01
uR 354.269018 0.0 0.156683323 0.01
uR 357.561463 0.0 0.152998126 0.01
uR 360.853576 0.0 0.152560899 0.01
uR 364.145357 0.0 0.155965022 0.01
uR 367.436805 0.0 0.162835728 0.01
uR 370.72792 0.0 0.176420987 0.01
uR 374.018704 0.0 0.186633354 0.01
uR 377.309154 0.0 0.201217989 0.01
uR 380.599273 0.0 0.214834478 0.01
uR 383.889059 0.0 0.229075578 0.01
uR 387.178512 0.0 0.239975016 0.01
uR 390.467634 0.0 0.251342911 0.01
uR 393.756422 0.0 0.258931918 0.01
uR 397.044879 0.0 0.267707683 0.01
uR 400.333003 0.0 0.275484072 0.01
uR 403.620794 0.0 0.282011243 0.01
uR 406.908253 0.0 0.28638351 0.01
uR 410.19538 0.0 0.288757027 0.01
uR 413.482174 0.0 0.289412867 0.01
uR 416.768636 0.0 0.289194254 0.01
uR 420.054765 0.0 0.287913804 0.01
uR 423.340563 0.0 0.286539663 0.01
uR 426.626027 0.0 0.282667083 0.01
uR 429.911159 0.0 0.279450344 0.01
uR 433.195959 0.0 0.275359151 0.01
uR 436.480426 0.0 0.272204872 0.01
uR 439.764561 0.0 0.268457214 0.01
uR 443.048364 0.0 0.265958776 0.01
uR 446.331834 0.0 0.263116802 0.01
uR 449.614972 0.0 0.2616802 0.01
uR 452.897777 0.0 0.260774516 0.01
uR 456.18025 0.0 0.261149282 0.01
uR 459.46239 0.0 0.262179888 0.01
uR 462.744198 0.0 0.264116177 0.01
uR 466.025674 0.0 0.267426608 0.01
uR 469.306817 0.0 0.271174266 0.01
uR 472.587628 0.0 0.275015615 0.01
uR 475.868106 0.0 0.280480949 0.01
uR 479.148252 0.0 0.28703935 0.01
uR 482.428066 0.0 0.294316052 0.01
uR 485.707547 0.0 0.300249844 0.01
uR 488.986696 0.0 0.308213616 0.01
uR 492.265512 0.0 0.31558401 0.01
uR 495.543996 0.0 0.322423485 0.01
uR 498.822147 0.0 0.330199875 0.01
uR 502.099966 0.0 0.337788882 0.01
uR 505.377453 0.0 0.343878826 0.01
uR 508.654607 0.0 0.350312305 0.01
uR 511.931429 0.0 0.355715178 0.01
uR 515.207918 0.0 0.361211743 0.01
uR 518.484075 0.0 0.364990631 0.01
uR 521.7599 0.0 0.370580887 0.01
uR 525.035392 0.0 0.373516552 0.01
uR 528.310551 0.0 0.37595253 0.01
uR 531.585379 0.0 0.378013741 0.01
uR 534.859874 0.0 0.380137414 0.01
uR 538.134036 0.0 0.382417239 0.01
uR 541.407866 0.0 0.383728919 0.01
uR 544.681364 0.0 0.383385384 0.01
uR 547.954529 0.0 0.383947533 0.01
uR 551.227362 0.0 0.382979388 0.01
uR 554.499862 0.0 0.383198001 0.01
uR 557.77203 0.0 0.381511555 0.01
uR 561.043866 0.0 0.380137414 0.01
uR 564.315369 0.0 0.378669582 0.01
uR 567.58654 0.0 0.376358526 0.01
uR 570.857378 0.0 0.374547158 0.01
uR 574.127884 0.0 0.371892567 0.01
uR 577.398057 0.0 0.369144285 0.01
uR 580.667898 0.0 0.366458463 0.01
uR 583.937407 0.0 0.364615865 0.01
uR 587.206583 0.0 0.36236727 0.01
uR 590.475427 0.0 0.359337914 0.01
uR 593.743938 0.0 0.356652092 0.01
uR 597.012117 0.0 0.354653342 0.01
uR 600.279964 0.0 0.35259213 0.01
uR 603.547478 0.0 0.351061836 0.01
uR 606.81466 0.0 0.348750781 0.01
uR 610.081509 0.0 0.34737664 0.01
uR 613.348026 0.0 0.346595878 0.01
uR 616.61421 0.0 0.344846971 0.01
uR 619.880062 0.0 0.343691443 0.01
uR 623.145582 0.0 0.342442224 0.01
uR 626.410769 0.0 0.34156777 0.01
uR 629.675624 0.0 0.340443473 0.01
uR 632.940147 0.0 0.339475328 0.01
uR 636.204337 0.0 0.339350406 0.01
uR 639.468194 0.0 0.339818863 0.01
uR 642.731719 0.0 0.339194254 0.01
uR 645.994912 0.0 0.340443473 0.01
uR 649.257772 0.0 0.341848844 0.01
uR 652.5203 0.0 0.342504685 0.01
uR 655.782496 0.0 0.343129294 0.01
uR 659.044359 0.0 0.345065584 0.01
uR 662.305889 0.0 0.347501562 0.01
uR 665.567088 0.0 0.349063086 0.01
uR 668.827954 0.0 0.351093067 0.01
uR 672.088487 0.0 0.353123048 0.01
uR 675.348688 0.0 0.354996877 0.01
uR 678.608556 0.0 0.356527171 0.01
uR 681.868093 0.0 0.359369144 0.01
uR 685.127296 0.0 0.361524047 0.01
uR 688.386168 0.0 0.363366646 0.01
uR 691.644707 0.0 0.365896315 0.01
uR 694.902913 0.0 0.367364147 0.01
uR 698.160787 0.0 0.370174891 0.01
uR 701.418329 0.0 0.372642099 0.01
uR 704.675538 0.0 0.373891318 0.01
uR 707.932415 0.0 0.375733916 0.01
uR 711.188959 0.0 0.376858214 0.01
uR 714.445171 0.0 0.379419113 0.01
uR 717.701051 0.0 0.38116802 0.01
uR 720.956598 0.0 0.382823235 0.01
uR 724.211813 0.0 0.384353529 0.01
uR 727.466695 0.0 0.38638351 0.01
uR 730.721245 0.0 0.388038726 0.01
uR 733.975463 0.0 0.389163023 0.01
uR 737.229348 0.0 0.389725172 0.01
uR 740.4829 0.0 0.39153654 0.01
uR 743.736121 0.0 0.39222361 0.01
uR 746.989009 0.0 0.393816365 0.01
uR 750.241564 0.0 0.394097439 0.01
uR 753.493787 0.0 0.395128045 0.01
uR 756.745678 0.0 0.395534041 0.01
uR 759.997236 0.0 0.397064335 0.01
uR 763.248462 0.0 0.397876327 0.01
uR 766.499355 0.0 0.398094941 0.01
uR 769.749916 0.0 0.397595253 0.01
uR 773.000144 0.0 0.398219863 0.01
uR 776.25004 0.0 0.39803248 0.01
uR 779.499604 0.0 0.397095565 0.01
uR 782.748835 0.0 0.397439101 0.01
uR 785.997734 0.0 0.396283573 0.01
uR 789.246301 0.0 0.395690194 0.01
uR 792.494535 0.0 0.395065584 0.01
uR 795.742436 0.0 0.393410369 0.01
uR 798.990006 0.0 0.39287945 0.01
uR 802.237242 0.0 0.392161149 0.01
uR 805.484147 0.0 0.391911305 0.01
uR 808.730719 0.0 0.389350406 0.01
uR 811.976958 0.0 0.389225484 0.01
uR 815.222865 0.0 0.388507183 0.01
uR 818.46844 0.0 0.387195503 0.01
uR 821.713682 0.0 0.38569644 0.01
uR 824.958592 0.0 0.383603998 0.01
uR 828.20317 0.0 0.382167395 0.01
uR 831.447415 0.0 0.379762648 0.01
uR 834.691327 0.0 0.379700187 0.01
uR 837.934907 0.0 0.377763898 0.01
