STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.192067458 0.01
uR 354.269018 0.0 0.200187383 0.01
uR 357.561463 0.0 0.203685197 0.01
uR 360.853576 0.0 0.206308557 0.01
uR 364.145357 0.0 0.20971268 0.01
uR 367.436805 0.0 0.210743285 0.01
uR 370.72792 0.0 0.213210493 0.01
uR 374.018704 0.0 0.217676452 0.01
uR 377.309154 0.0 0.216427233 0.01
uR 380.599273 0.0 0.217645222 0.01
uR 383.889059 0.0 0.214678326 0.01
uR 387.178512 0.0 0.210587133 0.01
uR 390.467634 0.0 0.206870706 0.01
uR 393.756422 0.0 0.205434104 0.01
uR 397.044879 0.0 0.20324797 0.01
uR 400.333003 0.0 0.203653966 0.01
uR 403.620794 0.0 0.205277951 0.01
uR 406.908253 0.0 0.20715178 0.01
uR 410.19538 0.0 0.211274204 0.01
uR 413.482174 0.0 0.215865084 0.01
uR 416.768636 0.0 0.221736415 0.01
uR 420.054765 0.0 0.228950656 0.01
uR 423.340563 0.0 0.237788882 0.01
uR 426.626027 0.0 0.245721424 0.01
uR 429.911159 0.0 0.254996877 0.01
uR 433.195959 0.0 0.26430356 0.01
uR 436.480426 0.0 0.27339163 0.01
uR 439.764561 0.0 0.281449094 0.01
uR 443.048364 0.0 0.290630856 0.01
uR 446.331834 0.0 0.299063086 0.01
uR 449.614972 0.0 0.306714553 0.01
uR 452.897777 0.0 0.313116802 0.01
uR 456.18025 0.0 0.32011243 0.01
uR 459.46239 0.0 0.325546533 0.01
uR 462.744198 0.0 0.330043723 0.01
uR 466.025674 0.0 0.334697064 0.01
uR 469.306817 0.0 0.337445347 0.01
uR 472.587628 0.0 0.339475328 0.01
uR 475.868106 0.0 0.341036852 0.01
uR 479.148252 0.0 0.342785759 0.01
uR 482.428066 0.0 0.343129294 0.01
uR 485.707547 0.0 0.343098064 0.01
uR 488.986696 0.0 0.342754528 0.01
uR 492.265512 0.0 0.342036227 0.01
uR 495.543996 0.0 0.340818239 0.01
uR 498.822147 0.0 0.339662711 0.01
uR 502.099966 0.0 0.337164272 0.01
uR 505.377453 0.0 0.336164897 0.01
uR 508.654607 0.0 0.333229232 0.01
uR 511.931429 0.0 0.330637102 0.01
uR 515.207918 0.0 0.329325422 0.01
uR 518.484075 0.0 0.327389132 0.01
uR 521.7599 0.0 0.324640849 0.01
uR 525.035392 0.0 0.321299188 0.01
uR 528.310551 0.0 0.319737664 0.01
uR 531.585379 0.0 0.318675828 0.01
uR 534.859874 0.0 0.316614616 0.01
uR 538.134036 0.0 0.316926921 0.01
uR 541.407866 0.0 0.315302936 0.01
uR 544.681364 0.0 0.313897564 0.01
uR 547.954529 0.0 0.314615865 0.01
uR 551.227362 0.0 0.314459713 0.01
uR 554.499862 0.0 0.315084322 0.01
uR 557.77203 0.0 0.316114928 0.01
uR 561.043866 0.0 0.317176765 0.01
uR 564.315369 0.0 0.318769519 0.01
uR 567.58654 0.0 0.320674578 0.01
uR 570.857378 0.0 0.322298563 0.01
uR 574.127884 0.0 0.325765147 0.01
uR 577.398057 0.0 0.329169269 0.01
uR 580.667898 0.0 0.330918176 0.01
uR 583.937407 0.0 0.3350406 0.01
uR 587.206583 0.0 0.33894441 0.01
uR 590.475427 0.0 0.343129294 0.01
uR 593.743938 0.0 0.346221112 0.01
uR 597.012117 0.0 0.350249844 0.01
uR 600.279964 0.0 0.354028732 0.01
uR 603.547478 0.0 0.358744535 0.01
uR 606.81466 0.0 0.361773891 0.01
uR 610.081509 0.0 0.365896315 0.01
uR 613.348026 0.0 0.369862586 0.01
uR 616.61421 0.0 0.372923173 0.01
uR 619.880062 0.0 0.377701437 0.01
uR 623.145582 0.0 0.380012492 0.01
uR 626.410769 0.0 0.383603998 0.01
uR 629.675624 0.0 0.38638351 0.01
