STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.149188007 0.01
uR 354.269018 0.0 0.162117427 0.01
uR 357.561463 0.0 0.167707683 0.01
uR 360.853576 0.0 0.17660837 0.01
uR 364.145357 0.0 0.187226733 0.01
uR 367.436805 0.0 0.200936914 0.01
uR 370.72792 0.0 0.217114304 0.01
uR 374.018704 0.0 0.232667083 0.01
uR 377.309154 0.0 0.243222986 0.01
uR 380.599273 0.0 0.255277951 0.01
uR 383.889059 0.0 0.262023735 0.01
uR 387.178512 0.0 0.264803248 0.01
uR 390.467634 0.0 0.267207995 0.01
uR 393.756422 0.0 0.266520924 0.01
uR 397.044879 0.0 0.266645846 0.01
uR 400.333003 0.0 0.26561524 0.01
uR 403.620794 0.0 0.263241724 0.01
uR 406.908253 0.0 0.259806371 0.01
uR 410.19538 0.0 0.256652092 0.01
uR 413.482174 0.0 0.252029981 0.01
uR 416.768636 0.0 0.248219863 0.01
uR 420.054765 0.0 0.24481574 0.01
uR 423.340563 0.0 0.242973142 0.01
uR 426.626027 0.0 0.241068082 0.01
uR 429.911159 0.0 0.241099313 0.01
uR 433.195959 0.0 0.240755778 0.01
uR 436.480426 0.0 0.243035603 0.01
uR 439.764561 0.0 0.24612742 0.01
uR 443.048364 0.0 0.250811993 0.01
uR 446.331834 0.0 0.255746408 0.01
uR 449.614972 0.0 0.262054966 0.01
uR 452.897777 0.0 0.268269831 0.01
uR 456.18025 0.0 0.276014991 0.01
uR 459.46239 0.0 0.284353529 0.01
uR 462.744198 0.0 0.292004997 0.01
uR 466.025674 0.0 0.300093691 0.01
uR 469.306817 0.0 0.307058089 0.01
uR 472.587628 0.0 0.313897564 0.01
uR 475.868106 0.0 0.321205497 0.01
uR 479.148252 0.0 0.328700812 0.01
uR 482.428066 0.0 0.33569644 0.01
uR 485.707547 0.0 0.340755778 0.01
uR 488.986696 0.0 0.346658339 0.01
uR 492.265512 0.0 0.352279825 0.01
uR 495.543996 0.0 0.356527171 0.01
uR 498.822147 0.0 0.360337289 0.01
uR 502.099966 0.0 0.363397876 0.01
uR 505.377453 0.0 0.366333542 0.01
uR 508.654607 0.0 0.369300437 0.01
uR 511.931429 0.0 0.370549656 0.01
uR 515.207918 0.0 0.370424735 0.01
uR 518.484075 0.0 0.370049969 0.01
uR 521.7599 0.0 0.371705184 0.01
uR 525.035392 0.0 0.369081824 0.01
uR 528.310551 0.0 0.369081824 0.01
uR 531.585379 0.0 0.367645222 0.01
uR 534.859874 0.0 0.365990006 0.01
uR 538.134036 0.0 0.363991255 0.01
uR 541.407866 0.0 0.362211118 0.01
uR 544.681364 0.0 0.359931293 0.01
uR 547.954529 0.0 0.357651468 0.01
uR 551.227362 0.0 0.355715178 0.01
uR 554.499862 0.0 0.352748282 0.01
uR 557.77203 0.0 0.350562149 0.01
uR 561.043866 0.0 0.348657089 0.01
uR 564.315369 0.0 0.345377889 0.01
uR 567.58654 0.0 0.343972517 0.01
uR 570.857378 0.0 0.341317926 0.01
uR 574.127884 0.0 0.340099938 0.01
uR 577.398057 0.0 0.338569644 0.01
uR 580.667898 0.0 0.336727046 0.01
uR 583.937407 0.0 0.335852592 0.01
uR 587.206583 0.0 0.335446596 0.01
uR 590.475427 0.0 0.334759525 0.01
uR 593.743938 0.0 0.334634603 0.01
uR 597.012117 0.0 0.335259213 0.01
uR 600.279964 0.0 0.335290443 0.01
uR 603.547478 0.0 0.337070581 0.01
uR 606.81466 0.0 0.336883198 0.01
uR 610.081509 0.0 0.338850718 0.01
uR 613.348026 0.0 0.339881324 0.01
uR 616.61421 0.0 0.341848844 0.01
uR 619.880062 0.0 0.343597751 0.01
uR 623.145582 0.0 0.345346658 0.01
uR 626.410769 0.0 0.347470331 0.01
uR 629.675624 0.0 0.349281699 0.01
uR 632.940147 0.0 0.351748907 0.01
uR 636.204337 0.0 0.353341661 0.01
uR 639.468194 0.0 0.3558401 0.01
uR 642.731719 0.0 0.357620237 0.01
uR 645.994912 0.0 0.360462211 0.01
uR 649.257772 0.0 0.363522798 0.01
