STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.139006871 0.01
uR 354.269018 0.0 0.14678326 0.01
uR 357.561463 0.0 0.150687071 0.01
uR 360.853576 0.0 0.156089944 0.01
uR 364.145357 0.0 0.167613991 0.01
uR 367.436805 0.0 0.178607121 0.01
uR 370.72792 0.0 0.193347908 0.01
uR 374.018704 0.0 0.209494066 0.01
uR 377.309154 0.0 0.223672705 0.01
uR 380.599273 0.0 0.239319176 0.01
uR 383.889059 0.0 0.248813242 0.01
uR 387.178512 0.0 0.256839475 0.01
uR 390.467634 0.0 0.263304185 0.01
uR 393.756422 0.0 0.268019988 0.01
uR 397.044879 0.0 0.271049344 0.01
uR 400.333003 0.0 0.27270456 0.01
uR 403.620794 0.0 0.2733604 0.01
uR 406.908253 0.0 0.273485322 0.01
uR 410.19538 0.0 0.271486571 0.01
uR 413.482174 0.0 0.26886321 0.01
uR 416.768636 0.0 0.263991255 0.01
uR 420.054765 0.0 0.260587133 0.01
uR 423.340563 0.0 0.256808245 0.01
uR 426.626027 0.0 0.253716427 0.01
uR 429.911159 0.0 0.250687071 0.01
uR 433.195959 0.0 0.247720175 0.01
uR 436.480426 0.0 0.246658339 0.01
uR 439.764561 0.0 0.246564647 0.01
uR 443.048364 0.0 0.247532792 0.01
uR 446.331834 0.0 0.248906933 0.01
uR 449.614972 0.0 0.252373517 0.01
uR 452.897777 0.0 0.256027483 0.01
uR 456.18025 0.0 0.261180512 0.01
uR 459.46239 0.0 0.267020612 0.01
uR 462.744198 0.0 0.273329169 0.01
uR 466.025674 0.0 0.280637102 0.01
uR 469.306817 0.0 0.287226733 0.01
uR 472.587628 0.0 0.293847595 0.01
uR 475.868106 0.0 0.301342911 0.01
uR 479.148252 0.0 0.309618988 0.01
uR 482.428066 0.0 0.316801999 0.01
uR 485.707547 0.0 0.323610244 0.01
uR 488.986696 0.0 0.330793254 0.01
uR 492.265512 0.0 0.336976889 0.01
uR 495.543996 0.0 0.343222986 0.01
uR 498.822147 0.0 0.349031855 0.01
uR 502.099966 0.0 0.354153654 0.01
uR 505.377453 0.0 0.358775765 0.01
uR 508.654607 0.0 0.363928795 0.01
uR 511.931429 0.0 0.366926921 0.01
uR 515.207918 0.0 0.368457214 0.01
uR 518.484075 0.0 0.371143036 0.01
uR 521.7599 0.0 0.373641474 0.01
uR 525.035392 0.0 0.372642099 0.01
uR 528.310551 0.0 0.373266708 0.01
uR 531.585379 0.0 0.374765771 0.01
uR 534.859874 0.0 0.373860087 0.01
uR 538.134036 0.0 0.37204872 0.01
uR 541.407866 0.0 0.371174266 0.01
uR 544.681364 0.0 0.370924422 0.01
uR 547.954529 0.0 0.369394129 0.01
uR 551.227362 0.0 0.367770144 0.01
uR 554.499862 0.0 0.364116177 0.01
uR 557.77203 0.0 0.3616802 0.01
uR 561.043866 0.0 0.360306059 0.01
uR 564.315369 0.0 0.357901312 0.01
uR 567.58654 0.0 0.355340412 0.01
uR 570.857378 0.0 0.352810743 0.01
uR 574.127884 0.0 0.35065584 0.01
uR 577.398057 0.0 0.349031855 0.01
uR 580.667898 0.0 0.346033729 0.01
uR 583.937407 0.0 0.344534666 0.01
uR 587.206583 0.0 0.34350406 0.01
uR 590.475427 0.0 0.341973766 0.01
uR 593.743938 0.0 0.340068707 0.01
uR 597.012117 0.0 0.339287945 0.01
uR 600.279964 0.0 0.338881949 0.01
uR 603.547478 0.0 0.33897564 0.01
uR 606.81466 0.0 0.337539038 0.01
uR 610.081509 0.0 0.338351031 0.01
uR 613.348026 0.0 0.337976265 0.01
uR 616.61421 0.0 0.339131793 0.01
uR 619.880062 0.0 0.339412867 0.01
uR 623.145582 0.0 0.339943785 0.01
uR 626.410769 0.0 0.341193004 0.01
uR 629.675624 0.0 0.341630231 0.01
uR 632.940147 0.0 0.343410369 0.01
uR 636.204337 0.0 0.34478451 0.01
uR 639.468194 0.0 0.346377264 0.01
uR 642.731719 0.0 0.348251093 0.01
uR 645.994912 0.0 0.349937539 0.01
uR 649.257772 0.0 0.352779513 0.01
uR 652.5203 0.0 0.35518426 0.01
uR 655.782496 0.0 0.357464085 0.01
uR 659.044359 0.0 0.360212367 0.01
uR 662.305889 0.0 0.363272954 0.01
uR 665.567088 0.0 0.366645846 0.01
uR 668.827954 0.0 0.369019363 0.01
uR 672.088487 0.0 0.371111805 0.01
uR 675.348688 0.0 0.373797626 0.01
uR 678.608556 0.0 0.376014991 0.01
uR 681.868093 0.0 0.378732042 0.01
uR 685.127296 0.0 0.381105559 0.01
uR 688.386168 0.0 0.382854466 0.01
uR 691.644707 0.0 0.385103061 0.01
uR 694.902913 0.0 0.388007495 0.01
uR 698.160787 0.0 0.38963148 0.01
uR 701.418329 0.0 0.391255465 0.01
uR 704.675538 0.0 0.392161149 0.01
uR 707.932415 0.0 0.394222361 0.01
uR 711.188959 0.0 0.395971268 0.01
uR 714.445171 0.0 0.39737664 0.01
uR 717.701051 0.0 0.399531543 0.01
uR 720.956598 0.0 0.400156152 0.01
uR 724.211813 0.0 0.401093067 0.01
uR 727.466695 0.0 0.402279825 0.01
uR 730.721245 0.0 0.402966896 0.01
uR 733.975463 0.0 0.403497814 0.01
uR 737.229348 0.0 0.40455965 0.01
uR 740.4829 0.0 0.405309182 0.01
uR 743.736121 0.0 0.404465959 0.01
uR 746.989009 0.0 0.404622111 0.01
uR 750.241564 0.0 0.404684572 0.01
uR 753.493787 0.0 0.406214866 0.01
uR 756.745678 0.0 0.405933791 0.01
uR 759.997236 0.0 0.405933791 0.01
uR 763.248462 0.0 0.405996252 0.01
uR 766.499355 0.0 0.404778264 0.01
uR 769.749916 0.0 0.40455965 0.01
uR 773.000144 0.0 0.404653342 0.01
uR 776.25004 0.0 0.403091818 0.01
uR 779.499604 0.0 0.402529669 0.01
uR 782.748835 0.0 0.400905684 0.01
uR 785.997734 0.0 0.399656465 0.01
uR 789.246301 0.0 0.397064335 0.01
uR 792.494535 0.0 0.396939413 0.01
uR 795.742436 0.0 0.395128045 0.01
uR 798.990006 0.0 0.3941599 0.01
uR 802.237242 0.0 0.392723298 0.01
uR 805.484147 0.0 0.390568395 0.01
uR 808.730719 0.0 0.389006871 0.01
uR 811.976958 0.0 0.387788882 0.01
uR 815.222865 0.0 0.38444722 0.01
uR 818.46844 0.0 0.383978763 0.01
uR 821.713682 0.0 0.380949407 0.01
uR 824.958592 0.0 0.38119925 0.01
uR 828.20317 0.0 0.378044972 0.01
uR 831.447415 0.0 0.375858838 0.01
uR 834.691327 0.0 0.373610244 0.01
uR 837.934907 0.0 0.373110556 0.01
uR 841.178155 0.0 0.37142411 0.01
uR 844.42107 0.0 0.367770144 0.01
uR 847.663653 0.0 0.365365397 0.01
uR 850.905904 0.0 0.363366646 0.01
uR 854.147822 0.0 0.362835728 0.01
uR 857.389408 0.0 0.360868207 0.01
uR 860.630661 0.0 0.356777014 0.01
uR 863.871582 0.0 0.355121799 0.01
uR 867.11217 0.0 0.351717676 0.01
uR 870.352426 0.0 0.350218613 0.01
uR 873.59235 0.0 0.349562773 0.01
uR 876.831941 0.0 0.345815116 0.01
uR 880.0712 0.0 0.343472829 0.01
uR 883.310126 0.0 0.339943785 0.01
uR 886.54872 0.0 0.338819488 0.01
uR 889.786982 0.0 0.339069332 0.01
uR 893.024911 0.0 0.336227358 0.01
uR 896.262508 0.0 0.333728919 0.01
uR 899.499772 0.0 0.331417864 0.01
uR 902.736704 0.0 0.330480949 0.01
uR 905.973303 0.0 0.325671455 0.01
uR 909.209571 0.0 0.322142411 0.01
uR 912.445505 0.0 0.321892567 0.01
uR 915.681107 0.0 0.321361649 0.01
uR 918.916377 0.0 0.319269207 0.01
uR 922.151315 0.0 0.31561524 0.01
uR 925.38592 0.0 0.314241099 0.01
uR 928.620192 0.0 0.31233604 0.01
uR 931.854132 0.0 0.31689569 0.01
uR 935.08774 0.0 0.309993754 0.01
uR 938.321015 0.0 0.310618364 0.01
uR 941.553958 0.0 0.312148657 0.01
uR 944.786569 0.0 0.304653342 0.01
uR 948.018847 0.0 0.304278576 0.01
