STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.188632105 0.01
uR 354.269018 0.0 0.184197377 0.01
uR 357.561463 0.0 0.177670206 0.01
uR 360.853576 0.0 0.17923173 0.01
uR 364.145357 0.0 0.177826359 0.01
uR 367.436805 0.0 0.176545909 0.01
uR 370.72792 0.0 0.178232355 0.01
uR 374.018704 0.0 0.182323548 0.01
uR 377.309154 0.0 0.183354154 0.01
uR 380.599273 0.0 0.189069332 0.01
uR 383.889059 0.0 0.194378513 0.01
uR 387.178512 0.0 0.197282948 0.01
uR 390.467634 0.0 0.203372892 0.01
uR 393.756422 0.0 0.209431605 0.01
uR 397.044879 0.0 0.216833229 0.01
uR 400.333003 0.0 0.22470331 0.01
uR 403.620794 0.0 0.2350406 0.01
uR 406.908253 0.0 0.24478451 0.01
uR 410.19538 0.0 0.254122423 0.01
uR 413.482174 0.0 0.26233604 0.01
uR 416.768636 0.0 0.270643348 0.01
uR 420.054765 0.0 0.279356652 0.01
uR 423.340563 0.0 0.287257964 0.01
uR 426.626027 0.0 0.293972517 0.01
uR 429.911159 0.0 0.301093067 0.01
uR 433.195959 0.0 0.305902561 0.01
uR 436.480426 0.0 0.311648969 0.01
uR 439.764561 0.0 0.315146783 0.01
uR 443.048364 0.0 0.319144285 0.01
uR 446.331834 0.0 0.322298563 0.01
uR 449.614972 0.0 0.324078701 0.01
uR 452.897777 0.0 0.324484697 0.01
uR 456.18025 0.0 0.325733916 0.01
uR 459.46239 0.0 0.32529669 0.01
uR 462.744198 0.0 0.324859463 0.01
uR 466.025674 0.0 0.324203623 0.01
uR 469.306817 0.0 0.32270456 0.01
uR 472.587628 0.0 0.320861961 0.01
uR 475.868106 0.0 0.318582136 0.01
uR 479.148252 0.0 0.316271081 0.01
uR 482.428066 0.0 0.313522798 0.01
uR 485.707547 0.0 0.311367895 0.01
uR 488.986696 0.0 0.308994379 0.01
uR 492.265512 0.0 0.306901936 0.01
uR 495.543996 0.0 0.305153029 0.01
uR 498.822147 0.0 0.30324797 0.01
uR 502.099966 0.0 0.302248595 0.01
uR 505.377453 0.0 0.301249219 0.01
uR 508.654607 0.0 0.29937539 0.01
uR 511.931429 0.0 0.299219238 0.01
uR 515.207918 0.0 0.30003123 0.01
uR 518.484075 0.0 0.3 0.01
uR 521.7599 0.0 0.301342911 0.01
uR 525.035392 0.0 0.302123673 0.01
uR 528.310551 0.0 0.303310431 0.01
uR 531.585379 0.0 0.304965646 0.01
uR 534.859874 0.0 0.30780762 0.01
uR 538.134036 0.0 0.311617739 0.01
uR 541.407866 0.0 0.31361649 0.01
uR 544.681364 0.0 0.316364772 0.01
uR 547.954529 0.0 0.321267958 0.01
uR 551.227362 0.0 0.325202998 0.01
uR 554.499862 0.0 0.328856964 0.01
uR 557.77203 0.0 0.333073079 0.01
uR 561.043866 0.0 0.337695191 0.01
uR 564.315369 0.0 0.341161774 0.01
uR 567.58654 0.0 0.345783885 0.01
uR 570.857378 0.0 0.349406621 0.01
uR 574.127884 0.0 0.35452842 0.01
uR 577.398057 0.0 0.359462836 0.01
uR 580.667898 0.0 0.362648345 0.01
uR 583.937407 0.0 0.366801999 0.01
uR 587.206583 0.0 0.370986883 0.01
