STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.140974391 0.01
uR 354.269018 0.0 0.144378513 0.01
uR 357.561463 0.0 0.149562773 0.01
uR 360.853576 0.0 0.153560275 0.01
uR 364.145357 0.0 0.164397252 0.01
uR 367.436805 0.0 0.174734541 0.01
uR 370.72792 0.0 0.189537789 0.01
uR 374.018704 0.0 0.204684572 0.01
uR 377.309154 0.0 0.219113054 0.01
uR 380.599273 0.0 0.235977514 0.01
uR 383.889059 0.0 0.245783885 0.01
uR 387.178512 0.0 0.255933791 0.01
uR 390.467634 0.0 0.262585884 0.01
uR 393.756422 0.0 0.268394753 0.01
uR 397.044879 0.0 0.272204872 0.01
uR 400.333003 0.0 0.275140537 0.01
uR 403.620794 0.0 0.276545909 0.01
uR 406.908253 0.0 0.276983136 0.01
uR 410.19538 0.0 0.275827608 0.01
uR 413.482174 0.0 0.273297939 0.01
uR 416.768636 0.0 0.269269207 0.01
uR 420.054765 0.0 0.266021237 0.01
uR 423.340563 0.0 0.262585884 0.01
uR 426.626027 0.0 0.258650843 0.01
uR 429.911159 0.0 0.255309182 0.01
uR 433.195959 0.0 0.251592755 0.01
uR 436.480426 0.0 0.250156152 0.01
uR 439.764561 0.0 0.248782011 0.01
uR 443.048364 0.0 0.249250468 0.01
uR 446.331834 0.0 0.249750156 0.01
uR 449.614972 0.0 0.252217364 0.01
uR 452.897777 0.0 0.254653342 0.01
uR 456.18025 0.0 0.259275453 0.01
uR 459.46239 0.0 0.264022486 0.01
uR 462.744198 0.0 0.269643973 0.01
uR 466.025674 0.0 0.276358526 0.01
uR 469.306817 0.0 0.282386009 0.01
uR 472.587628 0.0 0.288694566 0.01
uR 475.868106 0.0 0.295846346 0.01
uR 479.148252 0.0 0.304341037 0.01
uR 482.428066 0.0 0.31171143 0.01
uR 485.707547 0.0 0.317770144 0.01
uR 488.986696 0.0 0.326108682 0.01
uR 492.265512 0.0 0.33244847 0.01
uR 495.543996 0.0 0.338788257 0.01
uR 498.822147 0.0 0.345096814 0.01
uR 502.099966 0.0 0.350093691 0.01
uR 505.377453 0.0 0.355590256 0.01
uR 508.654607 0.0 0.360306059 0.01
uR 511.931429 0.0 0.364584635 0.01
uR 515.207918 0.0 0.366614616 0.01
uR 518.484075 0.0 0.36883198 0.01
uR 521.7599 0.0 0.371642723 0.01
uR 525.035392 0.0 0.371955028 0.01
uR 528.310551 0.0 0.373703935 0.01
uR 531.585379 0.0 0.374297314 0.01
uR 534.859874 0.0 0.374391006 0.01
uR 538.134036 0.0 0.372954403 0.01
uR 541.407866 0.0 0.372361024 0.01
uR 544.681364 0.0 0.371955028 0.01
uR 547.954529 0.0 0.371018114 0.01
uR 551.227362 0.0 0.369175515 0.01
uR 554.499862 0.0 0.365990006 0.01
uR 557.77203 0.0 0.364147408 0.01
uR 561.043866 0.0 0.362304809 0.01
uR 564.315369 0.0 0.360274828 0.01
uR 567.58654 0.0 0.356870706 0.01
uR 570.857378 0.0 0.354871955 0.01
uR 574.127884 0.0 0.353123048 0.01
uR 577.398057 0.0 0.350936914 0.01
uR 580.667898 0.0 0.347907558 0.01
uR 583.937407 0.0 0.34609619 0.01
uR 587.206583 0.0 0.344846971 0.01
uR 590.475427 0.0 0.34353529 0.01
uR 593.743938 0.0 0.341630231 0.01
uR 597.012117 0.0 0.340505934 0.01
uR 600.279964 0.0 0.339256715 0.01
uR 603.547478 0.0 0.33894441 0.01
uR 606.81466 0.0 0.337882573 0.01
uR 610.081509 0.0 0.338038726 0.01
uR 613.348026 0.0 0.336820737 0.01
uR 616.61421 0.0 0.337382886 0.01
uR 619.880062 0.0 0.337913804 0.01
uR 623.145582 0.0 0.338913179 0.01
uR 626.410769 0.0 0.338725796 0.01
uR 629.675624 0.0 0.339850094 0.01
uR 632.940147 0.0 0.340630856 0.01
uR 636.204337 0.0 0.341411618 0.01
uR 639.468194 0.0 0.342723298 0.01
uR 642.731719 0.0 0.344565896 0.01
uR 645.994912 0.0 0.346346034 0.01
uR 649.257772 0.0 0.349063086 0.01
uR 652.5203 0.0 0.351405372 0.01
uR 655.782496 0.0 0.353185509 0.01
uR 659.044359 0.0 0.3558401 0.01
uR 662.305889 0.0 0.358494691 0.01
uR 665.567088 0.0 0.361430356 0.01
uR 668.827954 0.0 0.364084947 0.01
uR 672.088487 0.0 0.366177389 0.01
uR 675.348688 0.0 0.369113054 0.01
uR 678.608556 0.0 0.371892567 0.01
uR 681.868093 0.0 0.373141786 0.01
uR 685.127296 0.0 0.376514678 0.01
uR 688.386168 0.0 0.377888819 0.01
uR 691.644707 0.0 0.380043723 0.01
uR 694.902913 0.0 0.38310431 0.01
uR 698.160787 0.0 0.384728295 0.01
uR 701.418329 0.0 0.386602124 0.01
uR 704.675538 0.0 0.387226733 0.01
uR 707.932415 0.0 0.389818863 0.01
uR 711.188959 0.0 0.391474079 0.01
uR 714.445171 0.0 0.39284822 0.01
uR 717.701051 0.0 0.395565272 0.01
uR 720.956598 0.0 0.396283573 0.01
uR 724.211813 0.0 0.396689569 0.01
uR 727.466695 0.0 0.398282324 0.01
