STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.171236727 0.01
uR 354.269018 0.0 0.184259838 0.01
uR 357.561463 0.0 0.193910056 0.01
uR 360.853576 0.0 0.200999375 0.01
uR 364.145357 0.0 0.208338538 0.01
uR 367.436805 0.0 0.217083073 0.01
uR 370.72792 0.0 0.230168645 0.01
uR 374.018704 0.0 0.235915053 0.01
uR 377.309154 0.0 0.245221736 0.01
uR 380.599273 0.0 0.250499688 0.01
uR 383.889059 0.0 0.253060587 0.01
uR 387.178512 0.0 0.249937539 0.01
uR 390.467634 0.0 0.248094941 0.01
uR 393.756422 0.0 0.243597751 0.01
uR 397.044879 0.0 0.240381012 0.01
uR 400.333003 0.0 0.237226733 0.01
uR 403.620794 0.0 0.233510306 0.01
uR 406.908253 0.0 0.230793254 0.01
uR 410.19538 0.0 0.228294816 0.01
uR 413.482174 0.0 0.226920675 0.01
uR 416.768636 0.0 0.22529669 0.01
uR 420.054765 0.0 0.225515303 0.01
uR 423.340563 0.0 0.228232355 0.01
uR 426.626027 0.0 0.231511555 0.01
uR 429.911159 0.0 0.235290443 0.01
uR 433.195959 0.0 0.241099313 0.01
uR 436.480426 0.0 0.247938788 0.01
uR 439.764561 0.0 0.254622111 0.01
uR 443.048364 0.0 0.262648345 0.01
uR 446.331834 0.0 0.271080575 0.01
uR 449.614972 0.0 0.280356027 0.01
uR 452.897777 0.0 0.288475953 0.01
uR 456.18025 0.0 0.297626483 0.01
uR 459.46239 0.0 0.305590256 0.01
uR 462.744198 0.0 0.313429107 0.01
uR 466.025674 0.0 0.321111805 0.01
uR 469.306817 0.0 0.327389132 0.01
uR 472.587628 0.0 0.332729544 0.01
uR 475.868106 0.0 0.337289194 0.01
uR 479.148252 0.0 0.343098064 0.01
uR 482.428066 0.0 0.346970643 0.01
uR 485.707547 0.0 0.349312929 0.01
uR 488.986696 0.0 0.353435353 0.01
uR 492.265512 0.0 0.354996877 0.01
uR 495.543996 0.0 0.357464085 0.01
uR 498.822147 0.0 0.358713304 0.01
uR 502.099966 0.0 0.359181761 0.01
uR 505.377453 0.0 0.359275453 0.01
uR 508.654607 0.0 0.35971268 0.01
uR 511.931429 0.0 0.357745159 0.01
uR 515.207918 0.0 0.356839475 0.01
uR 518.484075 0.0 0.355340412 0.01
uR 521.7599 0.0 0.353154279 0.01
uR 525.035392 0.0 0.350343535 0.01
uR 528.310551 0.0 0.348251093 0.01
uR 531.585379 0.0 0.345627733 0.01
uR 534.859874 0.0 0.34284822 0.01
uR 538.134036 0.0 0.339943785 0.01
uR 541.407866 0.0 0.338725796 0.01
uR 544.681364 0.0 0.336695815 0.01
uR 547.954529 0.0 0.334665834 0.01
uR 551.227362 0.0 0.332510931 0.01
uR 554.499862 0.0 0.330574641 0.01
uR 557.77203 0.0 0.32857589 0.01
uR 561.043866 0.0 0.327576515 0.01
uR 564.315369 0.0 0.32726421 0.01
uR 567.58654 0.0 0.325733916 0.01
uR 570.857378 0.0 0.325733916 0.01
uR 574.127884 0.0 0.325202998 0.01
uR 577.398057 0.0 0.326139913 0.01
uR 580.667898 0.0 0.326358526 0.01
uR 583.937407 0.0 0.327732667 0.01
uR 587.206583 0.0 0.329106808 0.01
uR 590.475427 0.0 0.331105559 0.01
uR 593.743938 0.0 0.332198626 0.01
uR 597.012117 0.0 0.33438476 0.01
uR 600.279964 0.0 0.338007495 0.01
uR 603.547478 0.0 0.340224859 0.01
uR 606.81466 0.0 0.342754528 0.01
uR 610.081509 0.0 0.346377264 0.01
uR 613.348026 0.0 0.347813866 0.01
uR 616.61421 0.0 0.351905059 0.01
uR 619.880062 0.0 0.354622111 0.01
uR 623.145582 0.0 0.358088695 0.01
uR 626.410769 0.0 0.361274204 0.01
uR 629.675624 0.0 0.363710181 0.01
uR 632.940147 0.0 0.365708932 0.01
uR 636.204337 0.0 0.369362898 0.01
uR 639.468194 0.0 0.372236102 0.01
uR 642.731719 0.0 0.374297314 0.01
uR 645.994912 0.0 0.377420362 0.01
uR 649.257772 0.0 0.381261711 0.01
uR 652.5203 0.0 0.382948157 0.01
uR 655.782496 0.0 0.38569644 0.01
uR 659.044359 0.0 0.389006871 0.01
uR 662.305889 0.0 0.392036227 0.01
uR 665.567088 0.0 0.394565896 0.01
uR 668.827954 0.0 0.396658339 0.01
uR 672.088487 0.0 0.398469706 0.01
uR 675.348688 0.0 0.400187383 0.01
uR 678.608556 0.0 0.401342911 0.01
uR 681.868093 0.0 0.403935041 0.01
uR 685.127296 0.0 0.404403498 0.01
uR 688.386168 0.0 0.406246096 0.01
uR 691.644707 0.0 0.407870081 0.01
uR 694.902913 0.0 0.408276077 0.01
uR 698.160787 0.0 0.410337289 0.01
uR 701.418329 0.0 0.410149906 0.01
uR 704.675538 0.0 0.410087445 0.01
uR 707.932415 0.0 0.410306059 0.01
uR 711.188959 0.0 0.410243598 0.01
uR 714.445171 0.0 0.411242973 0.01
uR 717.701051 0.0 0.410774516 0.01
uR 720.956598 0.0 0.411336665 0.01
uR 724.211813 0.0 0.410024984 0.01
uR 727.466695 0.0 0.410149906 0.01
uR 730.721245 0.0 0.409962523 0.01
uR 733.975463 0.0 0.409056839 0.01
uR 737.229348 0.0 0.407838851 0.01
uR 740.4829 0.0 0.407214241 0.01
uR 743.736121 0.0 0.405996252 0.01
uR 746.989009 0.0 0.405309182 0.01
uR 750.241564 0.0 0.403341661 0.01
uR 753.493787 0.0 0.403560275 0.01
uR 756.745678 0.0 0.40193629 0.01
uR 759.997236 0.0 0.400874453 0.01
uR 763.248462 0.0 0.399937539 0.01
uR 766.499355 0.0 0.398625859 0.01
uR 769.749916 0.0 0.396158651 0.01
uR 773.000144 0.0 0.395877577 0.01
uR 776.25004 0.0 0.393191755 0.01
uR 779.499604 0.0 0.390381012 0.01
uR 782.748835 0.0 0.388819488 0.01
uR 785.997734 0.0 0.386414741 0.01
uR 789.246301 0.0 0.382885696 0.01
uR 792.494535 0.0 0.382073704 0.01
uR 795.742436 0.0 0.37854466 0.01
uR 798.990006 0.0 0.376983136 0.01
uR 802.237242 0.0 0.375265459 0.01
uR 805.484147 0.0 0.373641474 0.01
uR 808.730719 0.0 0.370643348 0.01
uR 811.976958 0.0 0.368082448 0.01
uR 815.222865 0.0 0.364990631 0.01
uR 818.46844 0.0 0.362742036 0.01
uR 821.713682 0.0 0.361086821 0.01
uR 824.958592 0.0 0.358119925 0.01
uR 828.20317 0.0 0.356527171 0.01
uR 831.447415 0.0 0.352529669 0.01
uR 834.691327 0.0 0.351905059 0.01
uR 837.934907 0.0 0.348844472 0.01
uR 841.178155 0.0 0.347095565 0.01
uR 844.42107 0.0 0.345159275 0.01
uR 847.663653 0.0 0.342129919 0.01
uR 850.905904 0.0 0.339444097 0.01
uR 854.147822 0.0 0.338694566 0.01
uR 857.389408 0.0 0.336039975 0.01
uR 860.630661 0.0 0.333010618 0.01
uR 863.871582 0.0 0.331574016 0.01
uR 867.11217 0.0 0.329075578 0.01
uR 870.352426 0.0 0.327389132 0.01
uR 873.59235 0.0 0.32529669 0.01
uR 876.831941 0.0 0.323266708 0.01
uR 880.0712 0.0 0.322642099 0.01
uR 883.310126 0.0 0.319331668 0.01
uR 886.54872 0.0 0.31686446 0.01
uR 889.786982 0.0 0.315490319 0.01
uR 893.024911 0.0 0.3149594 0.01
uR 896.262508 0.0 0.313772642 0.01
uR 899.499772 0.0 0.310961899 0.01
uR 902.736704 0.0 0.309400375 0.01
uR 905.973303 0.0 0.305090568 0.01
uR 909.209571 0.0 0.305590256 0.01
uR 912.445505 0.0 0.301748907 0.01
uR 915.681107 0.0 0.302217364 0.01
uR 918.916377 0.0 0.303123048 0.01
uR 922.151315 0.0 0.302560899 0.01
uR 925.38592 0.0 0.296002498 0.01
uR 928.620192 0.0 0.297158026 0.01
uR 931.854132 0.0 0.301061836 0.01
uR 935.08774 0.0 0.294971893 0.01
uR 938.321015 0.0 0.294191131 0.01
uR 941.553958 0.0 0.301592755 0.01
uR 944.786569 0.0 0.293816365 0.01
uR 948.018847 0.0 0.292816989 0.01
