STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.195003123 0.01
uR 354.269018 0.0 0.188725796 0.01
uR 357.561463 0.0 0.189069332 0.01
uR 360.853576 0.0 0.187289194 0.01
uR 364.145357 0.0 0.187882573 0.01
uR 367.436805 0.0 0.184884447 0.01
uR 370.72792 0.0 0.183322923 0.01
uR 374.018704 0.0 0.188569644 0.01
uR 377.309154 0.0 0.186508432 0.01
uR 380.599273 0.0 0.19156777 0.01
uR 383.889059 0.0 0.193316677 0.01
uR 387.178512 0.0 0.195971268 0.01
uR 390.467634 0.0 0.199469082 0.01
uR 393.756422 0.0 0.204434728 0.01
uR 397.044879 0.0 0.208900687 0.01
uR 400.333003 0.0 0.216520924 0.01
uR 403.620794 0.0 0.226202374 0.01
uR 406.908253 0.0 0.234665834 0.01
uR 410.19538 0.0 0.244284822 0.01
uR 413.482174 0.0 0.252498438 0.01
uR 416.768636 0.0 0.261180512 0.01
uR 420.054765 0.0 0.271018114 0.01
uR 423.340563 0.0 0.27985634 0.01
uR 426.626027 0.0 0.287195503 0.01
uR 429.911159 0.0 0.295221736 0.01
uR 433.195959 0.0 0.301405372 0.01
uR 436.480426 0.0 0.308838226 0.01
uR 439.764561 0.0 0.313241724 0.01
uR 443.048364 0.0 0.318707058 0.01
uR 446.331834 0.0 0.322236102 0.01
uR 449.614972 0.0 0.325265459 0.01
uR 452.897777 0.0 0.326983136 0.01
uR 456.18025 0.0 0.329575265 0.01
uR 459.46239 0.0 0.329918801 0.01
uR 462.744198 0.0 0.329918801 0.01
uR 466.025674 0.0 0.330074953 0.01
uR 469.306817 0.0 0.328888195 0.01
uR 472.587628 0.0 0.327732667 0.01
uR 475.868106 0.0 0.326046221 0.01
uR 479.148252 0.0 0.323703935 0.01
uR 482.428066 0.0 0.321798876 0.01
uR 485.707547 0.0 0.320018738 0.01
uR 488.986696 0.0 0.317114304 0.01
uR 492.265512 0.0 0.314865709 0.01
uR 495.543996 0.0 0.312773267 0.01
uR 498.822147 0.0 0.310930668 0.01
uR 502.099966 0.0 0.308994379 0.01
uR 505.377453 0.0 0.306808245 0.01
uR 508.654607 0.0 0.305371643 0.01
uR 511.931429 0.0 0.304216115 0.01
uR 515.207918 0.0 0.303372892 0.01
uR 518.484075 0.0 0.3032792 0.01
uR 521.7599 0.0 0.30390381 0.01
uR 525.035392 0.0 0.302873204 0.01
uR 528.310551 0.0 0.303091818 0.01
uR 531.585379 0.0 0.305121799 0.01
uR 534.859874 0.0 0.306933167 0.01
uR 538.134036 0.0 0.310524672 0.01
uR 541.407866 0.0 0.31171143 0.01
uR 544.681364 0.0 0.313585259 0.01
