STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.154434728 0.01
uR 354.269018 0.0 0.158588382 0.01
uR 357.561463 0.0 0.170081199 0.01
uR 360.853576 0.0 0.177389132 0.01
uR 364.145357 0.0 0.184853217 0.01
uR 367.436805 0.0 0.197314179 0.01
uR 370.72792 0.0 0.211149282 0.01
uR 374.018704 0.0 0.220049969 0.01
uR 377.309154 0.0 0.234978139 0.01
uR 380.599273 0.0 0.240693317 0.01
uR 383.889059 0.0 0.24737664 0.01
uR 387.178512 0.0 0.248750781 0.01
uR 390.467634 0.0 0.249219238 0.01
uR 393.756422 0.0 0.248251093 0.01
uR 397.044879 0.0 0.24609619 0.01
uR 400.333003 0.0 0.24481574 0.01
uR 403.620794 0.0 0.242161149 0.01
uR 406.908253 0.0 0.237882573 0.01
uR 410.19538 0.0 0.234821986 0.01
uR 413.482174 0.0 0.23113679 0.01
uR 416.768636 0.0 0.228450968 0.01
uR 420.054765 0.0 0.225702686 0.01
uR 423.340563 0.0 0.225484072 0.01
uR 426.626027 0.0 0.224921924 0.01
uR 429.911159 0.0 0.225733916 0.01
uR 433.195959 0.0 0.228044972 0.01
uR 436.480426 0.0 0.231855091 0.01
uR 439.764561 0.0 0.235852592 0.01
uR 443.048364 0.0 0.242036227 0.01
uR 446.331834 0.0 0.248407245 0.01
uR 449.614972 0.0 0.256183635 0.01
uR 452.897777 0.0 0.263678951 0.01
uR 456.18025 0.0 0.271517801 0.01
uR 459.46239 0.0 0.280199875 0.01
uR 462.744198 0.0 0.288569644 0.01
uR 466.025674 0.0 0.296814491 0.01
uR 469.306817 0.0 0.30387258 0.01
uR 472.587628 0.0 0.31039975 0.01
uR 475.868106 0.0 0.317083073 0.01
uR 479.148252 0.0 0.32404747 0.01
uR 482.428066 0.0 0.330043723 0.01
uR 485.707547 0.0 0.334228607 0.01
uR 488.986696 0.0 0.340381012 0.01
uR 492.265512 0.0 0.345315428 0.01
uR 495.543996 0.0 0.348500937 0.01
uR 498.822147 0.0 0.351030606 0.01
uR 502.099966 0.0 0.354216115 0.01
uR 505.377453 0.0 0.354871955 0.01
uR 508.654607 0.0 0.357495315 0.01
uR 511.931429 0.0 0.35780762 0.01
uR 515.207918 0.0 0.358775765 0.01
uR 518.484075 0.0 0.358369769 0.01
uR 521.7599 0.0 0.357901312 0.01
uR 525.035392 0.0 0.356433479 0.01
uR 528.310551 0.0 0.354871955 0.01
uR 531.585379 0.0 0.352685821 0.01
uR 534.859874 0.0 0.351842598 0.01
uR 538.134036 0.0 0.349281699 0.01
