STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.207026858 0.01
uR 354.269018 0.0 0.207370394 0.01
uR 357.561463 0.0 0.202998126 0.01
uR 360.853576 0.0 0.198313554 0.01
uR 364.145357 0.0 0.194284822 0.01
uR 367.436805 0.0 0.193785134 0.01
uR 370.72792 0.0 0.18828857 0.01
uR 374.018704 0.0 0.188663335 0.01
uR 377.309154 0.0 0.193222986 0.01
uR 380.599273 0.0 0.19412867 0.01
uR 383.889059 0.0 0.196158651 0.01
uR 387.178512 0.0 0.199125547 0.01
uR 390.467634 0.0 0.204871955 0.01
uR 393.756422 0.0 0.212585884 0.01
uR 397.044879 0.0 0.22142411 0.01
uR 400.333003 0.0 0.231542786 0.01
uR 403.620794 0.0 0.244347283 0.01
uR 406.908253 0.0 0.255153029 0.01
uR 410.19538 0.0 0.265209244 0.01
uR 413.482174 0.0 0.275390381 0.01
uR 416.768636 0.0 0.284853217 0.01
uR 420.054765 0.0 0.292504685 0.01
uR 423.340563 0.0 0.299437851 0.01
uR 426.626027 0.0 0.30387258 0.01
uR 429.911159 0.0 0.308026234 0.01
uR 433.195959 0.0 0.310805746 0.01
uR 436.480426 0.0 0.313023111 0.01
uR 439.764561 0.0 0.312492192 0.01
uR 443.048364 0.0 0.31236727 0.01
uR 446.331834 0.0 0.310149906 0.01
uR 449.614972 0.0 0.307589007 0.01
uR 452.897777 0.0 0.304840725 0.01
uR 456.18025 0.0 0.301186758 0.01
uR 459.46239 0.0 0.296939413 0.01
uR 462.744198 0.0 0.293566521 0.01
uR 466.025674 0.0 0.289725172 0.01
uR 469.306817 0.0 0.286727046 0.01
uR 472.587628 0.0 0.283978763 0.01
uR 475.868106 0.0 0.281511555 0.01
uR 479.148252 0.0 0.280168645 0.01
uR 482.428066 0.0 0.280106184 0.01
uR 485.707547 0.0 0.27985634 0.01
uR 488.986696 0.0 0.282261087 0.01
uR 492.265512 0.0 0.28438476 0.01
uR 495.543996 0.0 0.287289194 0.01
uR 498.822147 0.0 0.29219238 0.01
uR 502.099966 0.0 0.296533417 0.01
uR 505.377453 0.0 0.301748907 0.01
uR 508.654607 0.0 0.308244847 0.01
uR 511.931429 0.0 0.314584635 0.01
uR 515.207918 0.0 0.321986259 0.01
uR 518.484075 0.0 0.327545284 0.01
uR 521.7599 0.0 0.334228607 0.01
uR 525.035392 0.0 0.340162399 0.01
uR 528.310551 0.0 0.347158026 0.01
uR 531.585379 0.0 0.353154279 0.01
uR 534.859874 0.0 0.359306683 0.01
uR 538.134036 0.0 0.364334791 0.01
uR 541.407866 0.0 0.370455965 0.01
uR 544.681364 0.0 0.375421611 0.01
uR 547.954529 0.0 0.380356027 0.01
uR 551.227362 0.0 0.384134916 0.01
uR 554.499862 0.0 0.387320425 0.01
uR 557.77203 0.0 0.389475328 0.01
uR 561.043866 0.0 0.390974391 0.01
uR 564.315369 0.0 0.393941287 0.01
uR 567.58654 0.0 0.395377889 0.01
