STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.13963148 0.01
uR 354.269018 0.0 0.147564022 0.01
uR 357.561463 0.0 0.148188632 0.01
uR 360.853576 0.0 0.154059963 0.01
uR 364.145357 0.0 0.161617739 0.01
uR 367.436805 0.0 0.175359151 0.01
uR 370.72792 0.0 0.189662711 0.01
uR 374.018704 0.0 0.206214866 0.01
uR 377.309154 0.0 0.22011243 0.01
uR 380.599273 0.0 0.233916302 0.01
uR 383.889059 0.0 0.24481574 0.01
uR 387.178512 0.0 0.254809494 0.01
uR 390.467634 0.0 0.260056215 0.01
uR 393.756422 0.0 0.263054341 0.01
uR 397.044879 0.0 0.267988757 0.01
uR 400.333003 0.0 0.270268582 0.01
uR 403.620794 0.0 0.270893192 0.01
uR 406.908253 0.0 0.2707995 0.01
uR 410.19538 0.0 0.269144285 0.01
uR 413.482174 0.0 0.266146159 0.01
uR 416.768636 0.0 0.262617114 0.01
uR 420.054765 0.0 0.259181761 0.01
uR 423.340563 0.0 0.255996252 0.01
uR 426.626027 0.0 0.252029981 0.01
uR 429.911159 0.0 0.249406621 0.01
uR 433.195959 0.0 0.246377264 0.01
uR 436.480426 0.0 0.245252967 0.01
uR 439.764561 0.0 0.245096814 0.01
uR 443.048364 0.0 0.24612742 0.01
uR 446.331834 0.0 0.247314179 0.01
uR 449.614972 0.0 0.249906309 0.01
uR 452.897777 0.0 0.253653966 0.01
uR 456.18025 0.0 0.258057464 0.01
uR 459.46239 0.0 0.264241099 0.01
uR 462.744198 0.0 0.270580887 0.01
uR 466.025674 0.0 0.277514054 0.01
uR 469.306817 0.0 0.283635228 0.01
uR 472.587628 0.0 0.29025609 0.01
uR 475.868106 0.0 0.297845097 0.01
uR 479.148252 0.0 0.30646471 0.01
uR 482.428066 0.0 0.313741412 0.01
uR 485.707547 0.0 0.320455965 0.01
uR 488.986696 0.0 0.32792005 0.01
uR 492.265512 0.0 0.334665834 0.01
uR 495.543996 0.0 0.340505934 0.01
uR 498.822147 0.0 0.346470956 0.01
uR 502.099966 0.0 0.352342286 0.01
uR 505.377453 0.0 0.357370394 0.01
uR 508.654607 0.0 0.362023735 0.01
uR 511.931429 0.0 0.365146783 0.01
uR 515.207918 0.0 0.367301686 0.01
