STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.194940662 0.01
uR 354.269018 0.0 0.200936914 0.01
uR 357.561463 0.0 0.205496565 0.01
uR 360.853576 0.0 0.206058713 0.01
uR 364.145357 0.0 0.205465334 0.01
uR 367.436805 0.0 0.207838851 0.01
uR 370.72792 0.0 0.203497814 0.01
uR 374.018704 0.0 0.203435353 0.01
uR 377.309154 0.0 0.207963773 0.01
uR 380.599273 0.0 0.202279825 0.01
uR 383.889059 0.0 0.201030606 0.01
uR 387.178512 0.0 0.197470331 0.01
uR 390.467634 0.0 0.195190506 0.01
uR 393.756422 0.0 0.194659588 0.01
uR 397.044879 0.0 0.196939413 0.01
uR 400.333003 0.0 0.201998751 0.01
uR 403.620794 0.0 0.209993754 0.01
uR 406.908253 0.0 0.218675828 0.01
uR 410.19538 0.0 0.22792005 0.01
uR 413.482174 0.0 0.238351031 0.01
uR 416.768636 0.0 0.249250468 0.01
uR 420.054765 0.0 0.260024984 0.01
uR 423.340563 0.0 0.270643348 0.01
uR 426.626027 0.0 0.279325422 0.01
uR 429.911159 0.0 0.288663335 0.01
uR 433.195959 0.0 0.296502186 0.01
uR 436.480426 0.0 0.303529044 0.01
uR 439.764561 0.0 0.307838851 0.01
uR 443.048364 0.0 0.312117427 0.01
uR 446.331834 0.0 0.315271705 0.01
uR 449.614972 0.0 0.316114928 0.01
uR 452.897777 0.0 0.316645846 0.01
uR 456.18025 0.0 0.315708932 0.01
uR 459.46239 0.0 0.313429107 0.01
uR 462.744198 0.0 0.311867583 0.01
uR 466.025674 0.0 0.308244847 0.01
uR 469.306817 0.0 0.305340412 0.01
uR 472.587628 0.0 0.301811368 0.01
uR 475.868106 0.0 0.297345409 0.01
uR 479.148252 0.0 0.293441599 0.01
uR 482.428066 0.0 0.290443473 0.01
uR 485.707547 0.0 0.287101811 0.01
uR 488.986696 0.0 0.285227983 0.01
uR 492.265512 0.0 0.283541537 0.01
