STM Crolles data; Norm= 32020
nm
uR 350.97624 0.0 0.139850094 0.01
uR 354.269018 0.0 0.139912555 0.01
uR 357.561463 0.0 0.141317926 0.01
uR 360.853576 0.0 0.144003748 0.01
uR 364.145357 0.0 0.151030606 0.01
uR 367.436805 0.0 0.163085572 0.01
uR 370.72792 0.0 0.174578389 0.01
uR 374.018704 0.0 0.188694566 0.01
uR 377.309154 0.0 0.204216115 0.01
uR 380.599273 0.0 0.218051218 0.01
uR 383.889059 0.0 0.231730169 0.01
uR 387.178512 0.0 0.240599625 0.01
uR 390.467634 0.0 0.249188007 0.01
uR 393.756422 0.0 0.255277951 0.01
uR 397.044879 0.0 0.262242349 0.01
uR 400.333003 0.0 0.265021861 0.01
uR 403.620794 0.0 0.268457214 0.01
uR 406.908253 0.0 0.269581512 0.01
uR 410.19538 0.0 0.269706433 0.01
uR 413.482174 0.0 0.267832605 0.01
uR 416.768636 0.0 0.265833854 0.01
uR 420.054765 0.0 0.262898189 0.01
uR 423.340563 0.0 0.259993754 0.01
uR 426.626027 0.0 0.255715178 0.01
uR 429.911159 0.0 0.252748282 0.01
uR 433.195959 0.0 0.249531543 0.01
uR 436.480426 0.0 0.247564022 0.01
uR 439.764561 0.0 0.245596502 0.01
uR 443.048364 0.0 0.244909432 0.01
uR 446.331834 0.0 0.244753279 0.01
uR 449.614972 0.0 0.246346034 0.01
uR 452.897777 0.0 0.248438476 0.01
uR 456.18025 0.0 0.251342911 0.01
uR 459.46239 0.0 0.255683948 0.01
uR 462.744198 0.0 0.260836977 0.01
uR 466.025674 0.0 0.266552155 0.01
uR 469.306817 0.0 0.271923798 0.01
uR 472.587628 0.0 0.278357277 0.01
uR 475.868106 0.0 0.285633979 0.01
uR 479.148252 0.0 0.292816989 0.01
uR 482.428066 0.0 0.300468457 0.01
uR 485.707547 0.0 0.307307933 0.01
uR 488.986696 0.0 0.315178014 0.01
uR 492.265512 0.0 0.322642099 0.01
uR 495.543996 0.0 0.328825734 0.01
uR 498.822147 0.0 0.335290443 0.01
uR 502.099966 0.0 0.342036227 0.01
uR 505.377453 0.0 0.347189257 0.01
uR 508.654607 0.0 0.35321674 0.01
uR 511.931429 0.0 0.357464085 0.01
uR 515.207918 0.0 0.360649594 0.01
uR 518.484075 0.0 0.363835103 0.01
uR 521.7599 0.0 0.367145534 0.01
uR 525.035392 0.0 0.367832605 0.01
uR 528.310551 0.0 0.370174891 0.01
uR 531.585379 0.0 0.371517801 0.01
uR 534.859874 0.0 0.372485946 0.01
uR 538.134036 0.0 0.371986259 0.01
uR 541.407866 0.0 0.371267958 0.01
uR 544.681364 0.0 0.371549032 0.01
uR 547.954529 0.0 0.371330418 0.01
uR 551.227362 0.0 0.369768894 0.01
uR 554.499862 0.0 0.368894441 0.01
uR 557.77203 0.0 0.36623985 0.01
uR 561.043866 0.0 0.364834478 0.01
uR 564.315369 0.0 0.362117427 0.01
uR 567.58654 0.0 0.360181137 0.01
uR 570.857378 0.0 0.357401624 0.01
uR 574.127884 0.0 0.355434104 0.01
uR 577.398057 0.0 0.353841349 0.01
uR 580.667898 0.0 0.350593379 0.01
uR 583.937407 0.0 0.349094316 0.01
uR 587.206583 0.0 0.347720175 0.01
uR 590.475427 0.0 0.345534041 0.01
uR 593.743938 0.0 0.343379138 0.01
uR 597.012117 0.0 0.342504685 0.01
uR 600.279964 0.0 0.341349157 0.01
uR 603.547478 0.0 0.340412242 0.01
uR 606.81466 0.0 0.338881949 0.01
uR 610.081509 0.0 0.338538413 0.01
uR 613.348026 0.0 0.337788882 0.01
uR 616.61421 0.0 0.338038726 0.01
uR 619.880062 0.0 0.337695191 0.01
uR 623.145582 0.0 0.337226733 0.01
uR 626.410769 0.0 0.33763273 0.01
uR 629.675624 0.0 0.3383198 0.01
uR 632.940147 0.0 0.339475328 0.01
uR 636.204337 0.0 0.339350406 0.01
uR 639.468194 0.0 0.341349157 0.01
uR 642.731719 0.0 0.342098688 0.01
uR 645.994912 0.0 0.34353529 0.01
uR 649.257772 0.0 0.345534041 0.01
uR 652.5203 0.0 0.34806371 0.01
uR 655.782496 0.0 0.350156152 0.01
uR 659.044359 0.0 0.352061212 0.01
uR 662.305889 0.0 0.354996877 0.01
uR 665.567088 0.0 0.35780762 0.01
uR 668.827954 0.0 0.359337914 0.01
uR 672.088487 0.0 0.362585884 0.01
uR 675.348688 0.0 0.364553404 0.01
uR 678.608556 0.0 0.367270456 0.01
uR 681.868093 0.0 0.36880075 0.01
uR 685.127296 0.0 0.372454716 0.01
uR 688.386168 0.0 0.374609619 0.01
uR 691.644707 0.0 0.376046221 0.01
uR 694.902913 0.0 0.378950656 0.01
uR 698.160787 0.0 0.380231106 0.01
uR 701.418329 0.0 0.38310431 0.01
uR 704.675538 0.0 0.383572767 0.01
uR 707.932415 0.0 0.385821362 0.01
uR 711.188959 0.0 0.387601499 0.01
uR 714.445171 0.0 0.389475328 0.01
uR 717.701051 0.0 0.39156777 0.01
uR 720.956598 0.0 0.393098064 0.01
uR 724.211813 0.0 0.39353529 0.01
uR 727.466695 0.0 0.395252967 0.01
uR 730.721245 0.0 0.396408495 0.01
uR 733.975463 0.0 0.397720175 0.01
uR 737.229348 0.0 0.398969394 0.01
uR 740.4829 0.0 0.4 0.01
uR 743.736121 0.0 0.399937539 0.01
uR 746.989009 0.0 0.399656465 0.01
uR 750.241564 0.0 0.400530918 0.01
uR 753.493787 0.0 0.402560899 0.01
uR 756.745678 0.0 0.401811368 0.01
uR 759.997236 0.0 0.403310431 0.01
uR 763.248462 0.0 0.402779513 0.01
uR 766.499355 0.0 0.402529669 0.01
uR 769.749916 0.0 0.40259213 0.01
uR 773.000144 0.0 0.401998751 0.01
uR 776.25004 0.0 0.401374141 0.01
uR 779.499604 0.0 0.401124297 0.01
uR 782.748835 0.0 0.400093691 0.01
uR 785.997734 0.0 0.39934416 0.01
uR 789.246301 0.0 0.397813866 0.01
uR 792.494535 0.0 0.396845721 0.01
uR 795.742436 0.0 0.395128045 0.01
uR 798.990006 0.0 0.394878201 0.01
uR 802.237242 0.0 0.394003748 0.01
uR 805.484147 0.0 0.392660837 0.01
uR 808.730719 0.0 0.390849469 0.01
uR 811.976958 0.0 0.389662711 0.01
uR 815.222865 0.0 0.388569644 0.01
uR 818.46844 0.0 0.387382886 0.01
uR 821.713682 0.0 0.384259838 0.01
uR 824.958592 0.0 0.384634603 0.01
uR 828.20317 0.0 0.381386633 0.01
uR 831.447415 0.0 0.379668957 0.01
uR 834.691327 0.0 0.377982511 0.01
uR 837.934907 0.0 0.377389132 0.01
uR 841.178155 0.0 0.374297314 0.01
uR 844.42107 0.0 0.372423485 0.01
uR 847.663653 0.0 0.36883198 0.01
uR 850.905904 0.0 0.368675828 0.01
uR 854.147822 0.0 0.366302311 0.01
uR 857.389408 0.0 0.364678326 0.01
uR 860.630661 0.0 0.361555278 0.01
uR 863.871582 0.0 0.359962523 0.01
uR 867.11217 0.0 0.356714553 0.01
uR 870.352426 0.0 0.35452842 0.01
uR 873.59235 0.0 0.35324797 0.01
uR 876.831941 0.0 0.352123673 0.01
uR 880.0712 0.0 0.348500937 0.01
uR 883.310126 0.0 0.345690194 0.01
uR 886.54872 0.0 0.344909432 0.01
uR 889.786982 0.0 0.34284822 0.01
uR 893.024911 0.0 0.340099938 0.01
uR 896.262508 0.0 0.338382261 0.01
uR 899.499772 0.0 0.337726421 0.01
uR 902.736704 0.0 0.334884447 0.01
uR 905.973303 0.0 0.333166771 0.01
uR 909.209571 0.0 0.32854466 0.01
uR 912.445505 0.0 0.328107433 0.01
uR 915.681107 0.0 0.328732042 0.01
uR 918.916377 0.0 0.323235478 0.01
uR 922.151315 0.0 0.320861961 0.01
uR 925.38592 0.0 0.320268582 0.01
uR 928.620192 0.0 0.321673954 0.01
uR 931.854132 0.0 0.319175515 0.01
uR 935.08774 0.0 0.31558401 0.01
uR 938.321015 0.0 0.317083073 0.01
uR 941.553958 0.0 0.312398501 0.01
uR 944.786569 0.0 0.308151156 0.01
uR 948.018847 0.0 0.308276077 0.01
