SE ALPHA BETA
AOI	 71.5921
A	 -24.9788
SE 763.5	-0.498766	0.122198
SE 764.159	-0.505189	0.12588
SE 764.818	-0.498965	0.124925
SE 765.477	-0.492545	0.125651
SE 766.135	-0.496878	0.126026
SE 766.794	-0.503107	0.12965
SE 767.453	-0.509035	0.135824
SE 768.111	-0.516186	0.139517
SE 768.77	-0.527204	0.145033
SE 769.429	-0.531158	0.151585
SE 770.087	-0.538363	0.153604
SE 770.746	-0.542116	0.156216
SE 771.404	-0.54712	0.160939
SE 772.063	-0.552064	0.164256
SE 772.721	-0.557006	0.167745
SE 773.38	-0.560384	0.171259
SE 774.038	-0.568847	0.176863
SE 774.697	-0.573134	0.179901
SE 775.355	-0.577406	0.184849
SE 776.013	-0.582856	0.188782
SE 776.672	-0.58698	0.191675
SE 777.33	-0.593681	0.194659
SE 777.988	-0.598158	0.202086
SE 778.647	-0.602695	0.204436
SE 779.305	-0.607271	0.208171
SE 779.963	-0.615249	0.210987
