SE PSI DELTA			
SE	269.089	0.731429	-0.486168
SE	269.241	0.73134	-0.488025
SE	269.393	0.73124	-0.48989
SE	269.545	0.731128	-0.491763
SE	269.697	0.730999	-0.493639
SE	269.85	0.730744	-0.495426
SE	270.003	0.730476	-0.497222
SE	270.156	0.730204	-0.499031
SE	270.31	0.729934	-0.500869
SE	270.464	0.729668	-0.502722
SE	270.618	0.729403	-0.50459
SE	270.773	0.729138	-0.506482
SE	270.928	0.728872	-0.508386
SE	271.084	0.728604	-0.51031
SE	271.239	0.728336	-0.512232
SE	271.396	0.728061	-0.514186
SE	271.552	0.727783	-0.516132
SE	271.709	0.727499	-0.518096
SE	271.866	0.727208	-0.520064
SE	272.023	0.72691	-0.522033
SE	272.181	0.726603	-0.524016
SE	272.339	0.726286	-0.525998
SE	272.498	0.725956	-0.527992
SE	272.657	0.725625	-0.529988
SE	272.816	0.725461	-0.532089
SE	272.975	0.725284	-0.534185
SE	273.135	0.72509	-0.536288
SE	273.295	0.724881	-0.538383
SE	273.456	0.724652	-0.540483
SE	273.617	0.724406	-0.542574
SE	273.778	0.72414	-0.544655
SE	273.94	0.723852	-0.546738
SE	274.102	0.723543	-0.548808
SE	274.264	0.723212	-0.550867
SE	274.427	0.722855	-0.552924
SE	274.59	0.722474	-0.554966
SE	274.753	0.722067	-0.556994
SE	274.917	0.721631	-0.559018
SE	275.081	0.721167	-0.561027
SE	275.246	0.720677	-0.563046
SE	275.411	0.720164	-0.565064
SE	275.576	0.71963	-0.56708
SE	275.742	0.719072	-0.569108
SE	275.908	0.71849	-0.57113
SE	276.074	0.717801	-0.573095
SE	276.241	0.717091	-0.57507
SE	276.408	0.716366	-0.577042
SE	276.576	0.715627	-0.579012
SE	276.744	0.714871	-0.580991
SE	276.913	0.7141	-0.582977
SE	277.081	0.713321	-0.584948
SE	277.25	0.712529	-0.586927
SE	277.42	0.711724	-0.588913
SE	277.589	0.710916	-0.590883
SE	277.76	0.710092	-0.59287
SE	277.93	0.709268	-0.594841
SE	278.101	0.708434	-0.596817
SE	278.273	0.707593	-0.598797
SE	278.444	0.706754	-0.60076
SE	278.616	0.705908	-0.602726
SE	278.789	0.705058	-0.604696
SE	278.962	0.704208	-0.606657
SE	279.135	0.703359	-0.608611
SE	279.309	0.702508	-0.610623
SE	279.483	0.701661	-0.612624
SE	279.658	0.700813	-0.614626
SE	279.833	0.699969	-0.616616
SE	280.008	0.699132	-0.618595
SE	280.184	0.698305	-0.620581
SE	280.36	0.697498	-0.622568
SE	280.536	0.696709	-0.624556
SE	280.713	0.695931	-0.626554
SE	280.891	0.695161	-0.628561
SE	281.069	0.694401	-0.630565
SE	281.247	0.693647	-0.632565
SE	281.425	0.692898	-0.634561
SE	281.605	0.692143	-0.636572
SE	281.784	0.691391	-0.638566
SE	281.964	0.690631	-0.640563
SE	282.144	0.689865	-0.642552
SE	282.325	0.689086	-0.644543
SE	282.506	0.688309	-0.646494
